Timestamp,RepoName,FilePath,NSO,UMM,TNES,NMVP,NSM,RENES,RVP,OSP,AIC
2025-12-20T22:45:24,huggingface/transformers,huggingface-transformers-b62e5b3/src/transformers/models/csm/modular_csm.py,,,,,,,,,
2025-12-20T22:45:24,huggingface/transformers,huggingface-transformers-b62e5b3/src/transformers/models/aimv2/modular_aimv2.py,,,,,,,,,
2025-12-20T22:45:24,huggingface/transformers,huggingface-transformers-b62e5b3/src/transformers/models/cwm/configuration_cwm.py,,,,,,,,,
2025-12-20T22:45:24,huggingface/transformers,huggingface-transformers-b62e5b3/src/transformers/image_processing_base.py,,,,,,,,,
2025-12-20T22:45:24,huggingface/transformers,huggingface-transformers-b62e5b3/tests/models/aria/test_modeling_aria.py,,,,489;494,,,,,
2025-12-20T22:45:24,huggingface/transformers,huggingface-transformers-b62e5b3/src/transformers/models/hunyuan_v1_dense/modular_hunyuan_v1_dense.py,,,,,,,,,
2025-12-20T22:45:24,huggingface/transformers,huggingface-transformers-b62e5b3/src/transformers/convert_slow_tokenizer.py,,,,,,,,,
2025-12-20T22:45:24,huggingface/transformers,huggingface-transformers-b62e5b3/src/transformers/models/llama4/image_processing_llama4_fast.py,,,,,,,,,
2025-12-20T22:45:24,meta-llama/llama-stack,llamastack-llama-stack-d82a2cd/src/llama_stack/core/routing_tables/benchmarks.py,,,,,,,,,
2025-12-20T22:45:24,meta-llama/llama-stack,llamastack-llama-stack-d82a2cd/src/llama_stack/providers/remote/inference/tgi/config.py,,,,,,,,,
2025-12-20T22:45:24,meta-llama/llama-stack,llamastack-llama-stack-d82a2cd/tests/unit/providers/utils/memory/test_vector_store.py,,,,,,,,,
2025-12-20T22:45:24,meta-llama/llama-stack,llamastack-llama-stack-d82a2cd/src/llama_stack/providers/utils/memory/file_utils.py,,,,,,,,,
2025-12-20T22:45:24,meta-llama/llama-stack,llamastack-llama-stack-d82a2cd/src/llama_stack/providers/remote/vector_io/qdrant/qdrant.py,,,,,,,,,
2025-12-20T22:45:24,meta-llama/llama-stack,llamastack-llama-stack-d82a2cd/tests/unit/utils/inference/test_inference_store.py,,,,,,,,,
2025-12-20T22:45:24,comet-ml/opik,comet-ml-opik-28440d1/apps/opik-frontend/src/components/pages-shared/onboarding/FrameworkIntegrations/integration-scripts/OpenAIAgents.py,,,,,,,,,
2025-12-20T22:45:24,comet-ml/opik,comet-ml-opik-28440d1/sdks/opik_optimizer/tests/e2e/benchmarks/test_benchmark_fewshot_live.py,,,,,,,,,
2025-12-20T22:45:24,comet-ml/opik,comet-ml-opik-28440d1/sdks/python/tests/library_integration/adk/test_adk_sync.py,,,,,,,,,
2025-12-20T22:45:24,comet-ml/opik,comet-ml-opik-28440d1/sdks/opik_optimizer/benchmarks/core/benchmark_config.py,,,,,,,,,
2025-12-20T22:45:24,567-labs/instructor,567-labs-instructor-130c034/tests/llm/test_genai/test_format.py,23;38;62;83;108;135;163,23;38;62;83;108;135;163,23;38;62;83;108;135;163,,23;62;83;135;163,,,,
2025-12-20T22:45:24,567-labs/instructor,567-labs-instructor-130c034/instructor/validation/__init__.py,,,,,,,,,
2025-12-20T22:45:24,567-labs/instructor,567-labs-instructor-130c034/examples/logfire-fastapi/server.py,34;48;67,34;48;67,34;48;67,34;48;67,34;48;67,,,,
2025-12-20T22:45:24,openai/openai-python,openai-openai-python-dc76021/src/openai/_files.py,,,,,,,,,
2025-12-20T22:45:24,openai/openai-python,openai-openai-python-dc76021/src/openai/resources/beta/chatkit/chatkit.py,,,,,,,,,
2025-12-20T22:45:24,openai/openai-python,openai-openai-python-dc76021/src/openai/resources/beta/threads/threads.py,,,,,,,,,
2025-12-20T22:45:24,InternLM/lmdeploy,InternLM-lmdeploy-d7c28d3/lmdeploy/pytorch/models/gemma.py,,,,,,,,,
2025-12-20T22:45:24,InternLM/lmdeploy,InternLM-lmdeploy-d7c28d3/lmdeploy/pytorch/models/chatglm2.py,,,,,,,,,
