Timestamp,RepoName,FilePath,NSO,UMM,TNES,NMVP,NSM,RENES,RVP,OSP,AIC
2025-12-20T22:45:37,zldscr0/SENT,zldscr0-SENT-2a7c40f/eval/opencompass/configs/models/qwen/vllm_qwen_series.py,,,,,,,,,
2025-12-20T22:45:37,zldscr0/SENT,zldscr0-SENT-2a7c40f/eval/opencompass/configs/models/gemma/vllm_gemma_3_12b_it.py,,,,,,,,,
2025-12-20T22:45:37,zldscr0/SENT,zldscr0-SENT-2a7c40f/eval/opencompass/configs/datasets/needlebench/needlebench_4k/needlebench_multi_reasoning_4k.py,,,,,,,,,
2025-12-20T22:45:37,zldscr0/SENT,zldscr0-SENT-2a7c40f/eval/examples/eval_corebench_2409_longcontext.py,,,,,,,,,
2025-12-20T22:45:37,zldscr0/SENT,zldscr0-SENT-2a7c40f/recipe/entropy/main_entropy.py,,,,,,,,,
2025-12-20T22:45:37,zldscr0/SENT,zldscr0-SENT-2a7c40f/verl/third_party/sglang/parallel_state.py,,,,,,,,,
2025-12-20T22:45:37,zldscr0/SENT,zldscr0-SENT-2a7c40f/verl/models/llama/megatron/layers/__init__.py,,,,,,,,,
2025-12-20T22:45:37,SqueezeAILab/MultipoleAttention,SqueezeAILab-MultipoleAttention-db65e51/transformers/src/transformers/models/idefics3/convert_idefics3_weights_to_hf.py,,,,158;163,,,,,
2025-12-20T22:45:37,SqueezeAILab/MultipoleAttention,SqueezeAILab-MultipoleAttention-db65e51/transformers/tests/models/auto/test_tokenization_auto.py,,,,74;80;86;91;99;107;114;122;129;134;180;182;186;191;197;206;210;216;232;253;294;297;309;312;316;320;328;336;344;357;377;380;385;390;397;402;415;423;435;446;448;513;516,,,,,
2025-12-20T22:45:37,SqueezeAILab/MultipoleAttention,SqueezeAILab-MultipoleAttention-db65e51/transformers/tests/models/llava/test_processor_llava.py,,,,81,,,,,
2025-12-20T22:45:37,SqueezeAILab/MultipoleAttention,SqueezeAILab-MultipoleAttention-db65e51/transformers/src/transformers/models/chameleon/processing_chameleon.py,,,,,,,,,
2025-12-20T22:45:37,SqueezeAILab/MultipoleAttention,SqueezeAILab-MultipoleAttention-db65e51/transformers/tests/models/cohere/test_tokenization_cohere.py,,,,,,,,,
2025-12-20T22:45:37,SqueezeAILab/MultipoleAttention,SqueezeAILab-MultipoleAttention-db65e51/transformers/src/transformers/models/llava_onevision/video_processing_llava_onevision.py,,,,,,,,,
2025-12-20T22:45:37,SqueezeAILab/MultipoleAttention,SqueezeAILab-MultipoleAttention-db65e51/transformers/src/transformers/models/instructblipvideo/image_processing_instructblipvideo.py,,,,,,,,,
2025-12-20T22:45:37,Visual-AI/3DRS,Visual-AI-3DRS-0401f54/transformers/src/transformers/models/clip/tokenization_clip_fast.py,,,,,,,,,
2025-12-20T22:45:37,Visual-AI/3DRS,Visual-AI-3DRS-0401f54/transformers/tests/models/auto/test_modeling_tf_auto.py,,,,,,,,,
2025-12-20T22:45:37,Visual-AI/3DRS,Visual-AI-3DRS-0401f54/transformers/src/transformers/models/llama/modeling_flax_llama.py,,,,,,,,,
2025-12-20T22:45:37,Visual-AI/3DRS,Visual-AI-3DRS-0401f54/transformers/src/transformers/models/imagegpt/convert_imagegpt_original_tf2_to_pytorch.py,,,,,,,,,
2025-12-20T22:45:37,PaddlePaddle/PaddleNLP,PaddlePaddle-PaddleNLP-587a5cd/paddlenlp/transformers/qwen3_moe/configuration.py,,,,,,,,,
2025-12-20T22:45:37,PaddlePaddle/PaddleNLP,PaddlePaddle-PaddleNLP-587a5cd/slm/model_zoo/gpt-3/ppfleetx/data/tokenizers/tokenization_utils_base.py,,,,,,,,,
2025-12-20T22:45:37,PaddlePaddle/PaddleNLP,PaddlePaddle-PaddleNLP-587a5cd/paddlenlp/transformers/deepseek_v2/tokenizer_fast.py,,,,,,,,,
2025-12-20T22:45:37,confident-ai/deepeval,confident-ai-deepeval-847e12c/deepeval/models/llms/gemini_model.py,,237;240;253;281;284;297,237;240;253;281;284;297,,,,,,
2025-12-20T22:45:37,confident-ai/deepeval,confident-ai-deepeval-847e12c/deepeval/models/retry_policy.py,,,,,,,,,
2025-12-20T22:45:37,confident-ai/deepeval,confident-ai-deepeval-847e12c/deepeval/openai/utils.py,,,,,,,,,
2025-12-20T22:45:37,Upsonic/Upsonic,Upsonic-Upsonic-f586dcf/src/upsonic/usage.py,,,,,,,,,
