Timestamp,RepoName,FilePath,NSO,UMM,TNES,NMVP,NSM,RENES,RVP,OSP,AIC
2025-12-20T22:44:55,Devansh968/Chat-with-Pdf-using-Qdrant-vector-database,Devansh968-Chat-with-Pdf-using-Qdrant-vector-database-771195f/-/Lib/site-packages/langchain/llms/anyscale.py,,,,,,,,,
2025-12-20T22:44:55,Devansh968/Chat-with-Pdf-using-Qdrant-vector-database,Devansh968-Chat-with-Pdf-using-Qdrant-vector-database-771195f/-/Lib/site-packages/openai/api_resources/customer.py,,,,,,,,,
2025-12-20T22:44:55,Devansh968/Chat-with-Pdf-using-Qdrant-vector-database,Devansh968-Chat-with-Pdf-using-Qdrant-vector-database-771195f/-/Lib/site-packages/langchain/smith/__init__.py,,,,,,,,,
2025-12-20T22:44:55,Devansh968/Chat-with-Pdf-using-Qdrant-vector-database,Devansh968-Chat-with-Pdf-using-Qdrant-vector-database-771195f/-/Lib/site-packages/langchain/experimental/autonomous_agents/baby_agi/baby_agi.py,,,,,,,,,
2025-12-20T22:44:55,Devansh968/Chat-with-Pdf-using-Qdrant-vector-database,Devansh968-Chat-with-Pdf-using-Qdrant-vector-database-771195f/-/Lib/site-packages/langchain/document_loaders/markdown.py,,,,,,,,,
2025-12-20T22:44:55,Devansh968/Chat-with-Pdf-using-Qdrant-vector-database,Devansh968-Chat-with-Pdf-using-Qdrant-vector-database-771195f/-/Lib/site-packages/langchain/retrievers/kendra.py,,,,,,,,,
2025-12-20T22:44:55,Devansh968/Chat-with-Pdf-using-Qdrant-vector-database,Devansh968-Chat-with-Pdf-using-Qdrant-vector-database-771195f/-/Lib/site-packages/langchain/callbacks/tracers/stdout.py,,,,,,,,,
2025-12-20T22:44:55,Devansh968/Chat-with-Pdf-using-Qdrant-vector-database,Devansh968-Chat-with-Pdf-using-Qdrant-vector-database-771195f/-/Lib/site-packages/langchain/agents/agent_toolkits/azure_cognitive_services/toolkit.py,,,,,,,,,
2025-12-20T22:44:55,Devansh968/Chat-with-Pdf-using-Qdrant-vector-database,Devansh968-Chat-with-Pdf-using-Qdrant-vector-database-771195f/-/Lib/site-packages/langchain/llms/promptlayer_openai.py,,,,,,,,,
2025-12-20T22:44:55,Devansh968/Chat-with-Pdf-using-Qdrant-vector-database,Devansh968-Chat-with-Pdf-using-Qdrant-vector-database-771195f/-/Lib/site-packages/langchain/chat_models/promptlayer_openai.py,,,,,,,,,
2025-12-20T22:44:55,sgl-project/sglang,sgl-project-sglang-9a327bd/python/sglang/srt/function_call/base_format_detector.py,,,,,,,,,
2025-12-20T22:44:55,sgl-project/sglang,sgl-project-sglang-9a327bd/python/sglang/srt/multimodal/processors/mlama.py,,,,,,,,,
2025-12-20T22:44:55,sgl-project/sglang,sgl-project-sglang-9a327bd/sgl-kernel/benchmark/bench_fp8_gemm.py,,,,,,,,,
2025-12-20T22:44:55,sgl-project/sglang,sgl-project-sglang-9a327bd/python/sglang/multimodal_gen/runtime/distributed/utils.py,,,,,,,,,
2025-12-20T22:44:55,sgl-project/sglang,sgl-project-sglang-9a327bd/test/nightly/ascend/llm_models/test_ascend_llama_2_7b.py,,,,,,,,,
2025-12-20T22:44:55,sgl-project/sglang,sgl-project-sglang-9a327bd/python/sglang/srt/compilation/compilation_counter.py,,,,,,,,,
2025-12-20T22:44:55,guanweifan/RoboNeuron,guanweifan-RoboNeuron-f4b2a70/vla_src/openvla/transformers/src/transformers/models/code_llama/__init__.py,,,,,,,,,
2025-12-20T22:44:55,guanweifan/RoboNeuron,guanweifan-RoboNeuron-f4b2a70/vla_src/openvla/transformers/src/transformers/models/clip/image_processing_clip.py,,,,,,,,,
2025-12-20T22:44:55,guanweifan/RoboNeuron,guanweifan-RoboNeuron-f4b2a70/vla_src/openvla/transformers/src/transformers/models/persimmon/convert_persimmon_weights_to_hf.py,,,,,,,,,
2025-12-20T22:44:55,guanweifan/RoboNeuron,guanweifan-RoboNeuron-f4b2a70/vla_src/openvla/transformers/src/transformers/models/imagegpt/convert_imagegpt_original_tf2_to_pytorch.py,,,,,,,,,
2025-12-20T22:44:55,intel/ipex-llm,intel-ipex-llm-197f653/python/llm/src/ipex_llm/transformers/npu_models/xlm_mp.py,,,,,,,,,
2025-12-20T22:44:55,intel/ipex-llm,intel-ipex-llm-197f653/python/llm/example/GPU/Lightweight-Serving/lightweight_serving.py,,,,46,,,,,
2025-12-20T22:44:55,intel/ipex-llm,intel-ipex-llm-197f653/python/llm/src/ipex_llm/transformers/npu_pipeline_model/convert_pipeline.py,,,,,,,,,
2025-12-20T22:44:55,CraftJarvis/OpenHA,CraftJarvis-OpenHA-2127a34/CrossAgent/MTRL/verl/utils/reward_score/prime_math/__init__.py,,,,,,,,,
2025-12-20T22:44:55,CraftJarvis/OpenHA,CraftJarvis-OpenHA-2127a34/CrossAgent/MTRL/recipe/sppo/main_sppo.py,,,,,,,,,
